customer_id,archetype_true,order_date,order_value
1033,low_value,2025-05-09,51.34
1034,at_risk,2026-05-11,88.6
1034,at_risk,2026-03-17,28.25
1034,at_risk,2026-02-21,114.56
1034,at_risk,2025-10-10,124.69
1034,at_risk,2025-09-14,60.15
1035,new,2026-06-05,89.37
1035,new,2025-12-17,84.21
1035,new,2025-09-13,85.14
1035,new,2025-04-10,89.04
1036,at_risk,2026-04-23,41.78
1036,at_risk,2026-04-09,104.21
1036,at_risk,2026-01-07,93.52
1036,at_risk,2025-12-01,105.93
1036,at_risk,2025-09-03,92.29
1036,at_risk,2025-08-18,82.39
1036,at_risk,2025-07-26,125.62
1036,at_risk,2025-05-13,113.66
1036,at_risk,2025-05-02,143.86
1036,at_risk,2025-04-27,112.32
1037,at_risk,2026-05-03,106.84
1037,at_risk,2026-04-05,101.5
1037,at_risk,2026-01-01,73.02
1037,at_risk,2025-12-24,43.01
1037,at_risk,2025-08-07,104.91
1037,at_risk,2025-07-31,50.11
1038,at_risk,2026-05-25,126.27
1038,at_risk,2026-01-20,60.74
1038,at_risk,2025-10-22,121.72
1038,at_risk,2025-07-09,115.29
1038,at_risk,2025-06-16,123.47
1038,at_risk,2025-04-20,122.83
1038,at_risk,2025-03-25,148.84
1039,loyal,2026-05-28,145.25
1039,loyal,2026-05-11,60.25
1039,loyal,2026-01-24,136.74
1039,loyal,2025-11-07,108.26
1039,loyal,2025-10-27,92.0
1039,loyal,2025-10-25,102.48
1039,loyal,2025-10-21,141.1
1039,loyal,2025-10-04,131.94
1039,loyal,2025-04-22,106.16
1039,loyal,2025-04-09,75.83
1039,loyal,2025-03-24,77.94
1040,loyal,2026-08-12,114.29
1040,loyal,2026-05-08,216.69
1040,loyal,2026-03-10,95.83
1040,loyal,2026-02-26,121.67
1040,loyal,2025-11-13,86.18
1040,loyal,2025-06-02,143.96
1040,loyal,2025-05-30,126.22
1040,loyal,2025-05-24,84.16
1041,low_value,2025-10-13,37.68
1041,low_value,2025-05-24,83.43
1042,low_value,2025-12-03,67.54
1043,low_value,2025-10-16,44.22
1043,low_value,2025-10-15,69.59
1043,low_value,2025-06-03,43.95
1044,champion,2026-07-09,188.87
1044,champion,2026-07-01,190.66
1044,champion,2026-06-24,160.78
1044,champion,2026-05-27,261.34
1044,champion,2026-04-29,197.19
1044,champion,2026-01-07,225.14
1044,champion,2025-12-10,121.75
1044,champion,2025-12-03,121.41
1044,champion,2025-11-30,198.4
1044,champion,2025-11-23,254.19
1044,champion,2025-11-22,139.6
1044,champion,2025-11-06,185.74
1044,champion,2025-10-06,130.6
1044,champion,2025-10-05,151.26
1044,champion,2025-08-17,187.72
1044,champion,2025-06-29,160.3
1044,champion,2025-06-10,127.78
1044,champion,2025-05-28,126.88
1044,champion,2025-03-16,104.56
1044,champion,2025-03-12,199.06
1045,at_risk,2026-04-09,72.28
1045,at_risk,2025-12-19,101.73
1045,at_risk,2025-11-30,151.6
1045,at_risk,2025-06-24,134.82
1046,loyal,2026-07-11,92.9
1046,loyal,2026-07-06,197.68
1046,loyal,2026-06-03,124.72
1046,loyal,2026-01-24,87.51
1046,loyal,2025-12-22,86.14
1046,loyal,2025-10-02,180.95
1046,loyal,2025-08-06,124.79
1046,loyal,2025-03-19,93.02
1047,low_value,2025-04-26,80.47
1047,low_value,2025-03-11,22.44
1048,low_value,2025-06-29,10.0
1048,low_value,2025-03-31,49.49
1049,loyal,2026-08-07,140.66
1049,loyal,2026-04-19,163.08
1049,loyal,2026-04-11,74.6
1049,loyal,2026-02-07,73.48
1049,loyal,2026-01-03,128.51
1049,loyal,2025-11-24,122.43
1049,loyal,2025-05-13,147.49
1049,loyal,2025-05-02,61.08
1049,loyal,2025-04-12,131.11
1050,low_value,2026-03-24,32.69
1050,low_value,2026-03-08,35.18
1050,low_value,2026-02-12,29.82
1050,low_value,2025-07-23,19.01
1050,low_value,2025-07-10,84.22
1051,loyal,2026-08-15,21.41
1051,loyal,2026-07-24,85.27
1051,loyal,2026-07-24,106.43
1051,loyal,2026-05-11,106.08
1051,loyal,2026-03-30,185.16
1051,loyal,2026-03-29,99.87
1051,loyal,2025-12-06,139.71
1051,loyal,2025-11-25,164.35
1051,loyal,2025-11-17,130.12
1051,loyal,2025-08-16,89.79
1051,loyal,2025-07-18,71.47
1051,loyal,2025-06-20,132.36
1052,loyal,2026-08-08,73.0
1052,loyal,2026-08-05,97.79
1052,loyal,2026-04-10,86.15
1052,loyal,2026-03-10,140.35
1052,loyal,2026-01-27,140.7
1052,loyal,2026-01-04,126.81
1052,loyal,2026-01-03,71.97
1052,loyal,2025-12-18,107.06
1052,loyal,2025-11-21,69.58
1052,loyal,2025-11-10,105.58
1052,loyal,2025-10-06,129.42
1052,loyal,2025-10-06,139.76
1052,loyal,2025-10-03,124.19
1052,loyal,2025-09-12,147.75
1052,loyal,2025-08-30,117.79
1052,loyal,2025-08-15,102.99
1052,loyal,2025-05-21,136.21
1052,loyal,2025-05-02,137.19
1052,loyal,2025-04-28,94.27
1052,loyal,2025-04-24,121.37
1052,loyal,2025-03-14,101.17
1053,loyal,2026-06-25,77.75
1053,loyal,2026-03-17,120.93
1053,loyal,2026-02-13,103.49
1053,loyal,2026-02-13,133.72
1053,loyal,2026-01-11,79.64
1053,loyal,2025-11-26,116.33
1053,loyal,2025-10-30,184.09
1053,loyal,2025-09-08,102.82
1053,loyal,2025-09-07,115.6
1053,loyal,2025-06-04,60.17
1053,loyal,2025-06-01,84.41
1053,loyal,2025-05-19,123.79
1053,loyal,2025-04-10,100.1
1054,loyal,2026-05-23,114.68
1054,loyal,2026-03-08,129.72
1054,loyal,2026-01-25,145.52
1054,loyal,2025-12-07,97.88
1054,loyal,2025-12-01,140.36
1054,loyal,2025-10-19,149.91
1054,loyal,2025-09-25,163.52
1054,loyal,2025-08-27,125.06
1054,loyal,2025-06-21,114.72
1054,loyal,2025-06-08,95.76
1054,loyal,2025-06-05,66.23
1054,loyal,2025-06-02,101.66
1054,loyal,2025-05-31,113.37
1054,loyal,2025-03-18,106.72
1055,low_value,2026-03-15,64.91
1055,low_value,2025-09-11,57.32
1056,low_value,2026-04-01,44.93
1056,low_value,2025-10-24,36.06
1056,low_value,2025-04-24,88.43
1057,loyal,2026-06-18,92.03
1057,loyal,2026-06-04,114.22
1057,loyal,2026-03-17,119.49
1057,loyal,2026-01-12,76.97
1057,loyal,2025-07-26,101.9
1057,loyal,2025-06-19,79.24
1057,loyal,2025-06-18,136.06
1058,new,2026-07-10,113.12
1058,new,2026-06-25,37.91
1058,new,2026-06-05,60.01
1058,new,2026-04-22,72.69
1058,new,2025-10-26,63.72
1058,new,2025-08-27,50.9
1058,new,2025-07-17,24.71
1058,new,2025-07-03,52.71
1058,new,2025-05-08,46.02
1059,low_value,2026-01-24,34.99
1059,low_value,2025-12-05,37.91
1059,low_value,2025-07-13,18.73
1059,low_value,2025-03-24,30.96
1060,low_value,2026-02-06,48.09
1060,low_value,2025-09-11,33.76
1060,low_value,2025-09-11,11.44
1060,low_value,2025-07-31,88.5
1061,new,2026-06-16,72.43
1061,new,2025-11-01,38.32
1061,new,2025-08-20,78.24
1061,new,2025-08-04,62.2
1061,new,2025-06-25,20.31
1062,loyal,2026-07-10,111.79
1062,loyal,2026-05-27,91.14
1062,loyal,2026-03-21,110.26
1062,loyal,2026-02-01,123.84
1062,loyal,2026-01-06,79.81
1062,loyal,2025-12-07,119.51
1062,loyal,2025-10-04,62.64
1062,loyal,2025-09-27,143.17
1062,loyal,2025-09-02,125.82
1062,loyal,2025-08-23,158.88
1062,loyal,2025-06-30,76.5
1062,loyal,2025-06-11,144.0
1062,loyal,2025-03-16,138.07
1062,loyal,2025-03-15,104.53
1063,new,2026-07-24,78.94
1063,new,2026-04-08,81.13
1063,new,2026-01-16,93.66
1063,new,2025-10-25,58.85
1063,new,2025-08-07,72.19
1064,at_risk,2026-02-07,50.12
1064,at_risk,2026-01-30,94.71
1064,at_risk,2025-11-28,105.5
1064,at_risk,2025-10-04,91.51
1064,at_risk,2025-10-02,93.67
1064,at_risk,2025-08-12,149.85
1064,at_risk,2025-05-08,68.51
1064,at_risk,2025-03-18,122.97
1065,low_value,2026-03-21,28.48
1065,low_value,2026-01-09,10.0
1065,low_value,2025-07-06,53.65
1066,at_risk,2026-06-11,96.41
1066,at_risk,2025-09-22,97.39
1066,at_risk,2025-09-12,83.6
1066,at_risk,2025-08-24,63.86
1066,at_risk,2025-03-26,62.7
1067,low_value,2026-04-05,48.36
1067,low_value,2025-08-21,72.32
1067,low_value,2025-06-27,69.79
1067,low_value,2025-04-09,17.39
1067,low_value,2025-03-21,40.54
1067,low_value,2025-03-20,44.67
1068,champion,2026-07-26,234.16
1068,champion,2026-07-21,177.23
1068,champion,2026-07-07,190.02
1068,champion,2026-06-29,161.9
1068,champion,2026-05-29,205.08
1068,champion,2026-04-15,132.24
1068,champion,2026-04-04,251.83
1068,champion,2026-04-03,225.6
1068,champion,2026-02-22,132.04
1068,champion,2026-02-07,148.44
1068,champion,2026-02-05,196.85
1068,champion,2025-12-27,166.47
1068,champion,2025-10-11,201.78
1068,champion,2025-08-11,165.62
1068,champion,2025-07-17,240.99
1068,champion,2025-06-29,180.33
1068,champion,2025-05-14,276.82
1068,champion,2025-05-02,204.11
1068,champion,2025-04-24,126.02
1068,champion,2025-04-22,263.46
1068,champion,2025-04-03,223.95
1068,champion,2025-03-19,195.21
1069,at_risk,2026-03-23,100.06
1069,at_risk,2026-02-26,107.06
1069,at_risk,2026-02-21,93.48
1069,at_risk,2026-02-21,25.1
1069,at_risk,2025-11-24,153.19
1069,at_risk,2025-07-27,82.13
1069,at_risk,2025-05-27,73.38
1069,at_risk,2025-04-28,142.53
1069,at_risk,2025-04-25,129.25
1069,at_risk,2025-04-20,104.56
1070,low_value,2026-02-06,32.8
1070,low_value,2025-12-17,10.0
1070,low_value,2025-11-23,65.46
1070,low_value,2025-11-19,52.01
1070,low_value,2025-11-07,51.2
1070,low_value,2025-09-26,51.07
1070,low_value,2025-05-03,10.0
1070,low_value,2025-04-29,25.3
1071,new,2026-05-26,46.9
1071,new,2026-02-21,65.18
1071,new,2025-10-03,81.66
1071,new,2025-07-19,70.28
1072,at_risk,2026-04-10,69.53
1072,at_risk,2026-02-12,68.25
1072,at_risk,2026-01-04,36.25
1072,at_risk,2025-11-04,165.16
1072,at_risk,2025-07-22,79.29
1072,at_risk,2025-06-17,64.95
1073,low_value,2025-10-25,56.04
1073,low_value,2025-08-12,42.86
1073,low_value,2025-04-19,40.54
1074,low_value,2026-01-27,23.31
1074,low_value,2025-06-13,50.38
1074,low_value,2025-05-27,10.0
1075,at_risk,2026-01-13,98.36
1075,at_risk,2025-10-31,148.58
1075,at_risk,2025-07-21,131.71
1075,at_risk,2025-06-18,131.95
1075,at_risk,2025-05-27,48.03
1075,at_risk,2025-04-22,53.7
1075,at_risk,2025-04-11,102.62
1075,at_risk,2025-03-20,121.98
1075,at_risk,2025-03-17,76.83
1076,new,2026-06-13,51.19
1076,new,2026-01-18,54.73
1076,new,2025-12-20,47.17
1076,new,2025-03-28,57.22
1077,new,2026-08-11,58.89
1077,new,2026-04-12,55.71
1077,new,2026-04-08,102.99
1077,new,2026-03-29,70.63
1077,new,2025-11-12,66.85
1077,new,2025-07-22,53.88
1078,new,2026-05-23,10.0
1078,new,2026-05-22,109.41
1078,new,2025-11-11,96.37
1078,new,2025-08-13,54.3
1078,new,2025-04-20,58.73
1079,at_risk,2026-08-22,120.94
1079,at_risk,2026-08-03,21.98
1079,at_risk,2025-11-24,82.72
1079,at_risk,2025-09-24,79.08
1079,at_risk,2025-03-24,89.35
1080,loyal,2026-08-02,131.3
1080,loyal,2026-07-03,126.25
1080,loyal,2026-06-03,109.27
1080,loyal,2026-01-29,98.01
1080,loyal,2026-01-08,78.04
1080,loyal,2025-12-28,76.05
1080,loyal,2025-08-23,120.41
1080,loyal,2025-08-08,108.37
1080,loyal,2025-04-07,97.53
1081,low_value,2026-02-17,49.19
1081,low_value,2025-09-02,43.89
1081,low_value,2025-05-28,29.78
1082,low_value,2026-05-31,82.46
1082,low_value,2026-02-28,11.53
1082,low_value,2026-01-16,28.68
1082,low_value,2025-11-15,46.4
1082,low_value,2025-11-12,34.69
1082,low_value,2025-10-11,44.37
1082,low_value,2025-05-25,42.65
1083,low_value,2026-03-06,44.55
1083,low_value,2025-12-29,10.0
1083,low_value,2025-12-27,10.0
1083,low_value,2025-12-14,38.63
1083,low_value,2025-07-03,50.57
1083,low_value,2025-03-26,40.3
1084,low_value,2025-12-26,60.58
1085,low_value,2026-07-13,44.44
1085,low_value,2025-08-03,68.37
1085,low_value,2025-04-16,21.8
1086,low_value,2025-12-12,55.94
1086,low_value,2025-10-06,21.08
1086,low_value,2025-06-29,60.46
1086,low_value,2025-03-27,45.19
1087,low_value,2026-01-31,70.78
1087,low_value,2025-12-12,59.3
1087,low_value,2025-10-28,10.0
1087,low_value,2025-09-18,32.28
1087,low_value,2025-08-29,33.31
1087,low_value,2025-05-09,45.9
1088,new,2026-03-05,93.11
1088,new,2025-08-20,86.25
1088,new,2025-06-24,50.76
1088,new,2025-05-10,82.55
1089,new,2026-04-01,53.35
1089,new,2025-11-14,98.55
1089,new,2025-10-27,96.71
1089,new,2025-08-21,58.85
1089,new,2025-06-09,70.74
1090,loyal,2026-08-18,98.68
1090,loyal,2026-07-23,96.22
1090,loyal,2026-05-13,76.48
1090,loyal,2026-04-19,97.83
1090,loyal,2026-04-04,168.98
1090,loyal,2026-02-06,118.27
1090,loyal,2026-02-04,92.43
1090,loyal,2026-01-18,79.82
1090,loyal,2026-01-14,62.04
1090,loyal,2025-12-17,85.09
1090,loyal,2025-12-15,132.78
1090,loyal,2025-11-07,97.19
1090,loyal,2025-09-21,81.25
1090,loyal,2025-08-28,84.55
1090,loyal,2025-05-13,129.48
1091,new,2026-03-21,48.19
1091,new,2026-01-10,53.47
1091,new,2025-12-19,85.51
1091,new,2025-09-16,88.0
1091,new,2025-07-06,73.52
1091,new,2025-04-10,73.24
1091,new,2025-04-08,71.25
1092,loyal,2026-07-02,88.61
1092,loyal,2026-06-01,134.42
1092,loyal,2026-03-14,108.46
1092,loyal,2026-03-13,134.59
1092,loyal,2025-11-23,129.11
1092,loyal,2025-11-16,135.29
1092,loyal,2025-11-05,95.71
1092,loyal,2025-10-26,122.27
1092,loyal,2025-07-26,132.14
1092,loyal,2025-06-11,63.46
1092,loyal,2025-05-11,161.05
1092,loyal,2025-05-09,177.98
1092,loyal,2025-04-06,138.42
1092,loyal,2025-03-24,134.18
1092,loyal,2025-03-21,127.66
1093,loyal,2026-07-16,79.2
1093,loyal,2026-06-05,117.83
1093,loyal,2026-05-30,124.58
1093,loyal,2026-05-09,124.83
1093,loyal,2026-05-08,128.29
1093,loyal,2026-02-18,91.21
1093,loyal,2026-02-15,84.78
1093,loyal,2025-09-19,121.25
1093,loyal,2025-09-18,103.65
1093,loyal,2025-08-05,137.21
1093,loyal,2025-06-21,121.44
1093,loyal,2025-06-06,148.51
1093,loyal,2025-05-25,96.03
1093,loyal,2025-05-12,142.03
1094,new,2026-01-22,77.01
1094,new,2025-12-07,79.77
1094,new,2025-08-05,90.3
1094,new,2025-06-06,82.97
1094,new,2025-05-14,66.53
1095,at_risk,2025-10-21,85.99
1095,at_risk,2025-10-20,99.67
1095,at_risk,2025-09-30,87.29
1095,at_risk,2025-04-14,81.56
1096,loyal,2026-05-09,96.77
1096,loyal,2026-05-01,129.05
1096,loyal,2026-04-04,88.84
1096,loyal,2025-11-13,134.43
1096,loyal,2025-10-06,141.12
1096,loyal,2025-08-09,142.54
1096,loyal,2025-07-03,154.13
1096,loyal,2025-06-29,118.77
1096,loyal,2025-05-13,147.14
1096,loyal,2025-05-01,158.73
1096,loyal,2025-03-19,76.34
1097,low_value,2026-01-29,11.19
1097,low_value,2026-01-19,44.16
1097,low_value,2025-11-28,45.34
1097,low_value,2025-08-13,10.0
1097,low_value,2025-05-20,30.73
1098,low_value,2025-07-05,68.59
1099,loyal,2026-07-06,94.34
1099,loyal,2026-06-19,133.68
1099,loyal,2026-02-13,128.93
1099,loyal,2025-12-04,147.11
1099,loyal,2025-11-25,167.4
1099,loyal,2025-10-17,119.99
1099,loyal,2025-10-09,57.63
1099,loyal,2025-10-07,88.99
1099,loyal,2025-10-02,175.58
1099,loyal,2025-08-20,67.57
1099,loyal,2025-07-08,124.9
1099,loyal,2025-07-07,34.56
1099,loyal,2025-07-06,69.46
1099,loyal,2025-06-05,136.61
1099,loyal,2025-04-17,111.08
1099,loyal,2025-04-17,98.71
1100,champion,2026-08-10,153.0
1100,champion,2026-07-02,205.45
1100,champion,2026-06-13,198.62
1100,champion,2026-06-05,151.61
1100,champion,2026-05-28,161.43
1100,champion,2026-04-21,207.19
1100,champion,2026-04-07,235.08
1100,champion,2026-04-06,107.53
1100,champion,2026-03-16,245.6
1100,champion,2026-01-04,226.57
1100,champion,2025-12-30,187.96
1100,champion,2025-12-20,170.37
1100,champion,2025-11-02,195.62
1100,champion,2025-10-31,154.38
1100,champion,2025-10-18,172.89
1100,champion,2025-10-09,121.0
1100,champion,2025-10-07,110.34
1100,champion,2025-09-21,273.29
1100,champion,2025-09-12,182.52
1100,champion,2025-09-05,188.15
1100,champion,2025-08-23,178.77
1100,champion,2025-08-05,146.89
1100,champion,2025-07-22,167.72
1100,champion,2025-07-06,183.65
1100,champion,2025-06-26,172.13
1100,champion,2025-06-05,149.91
1100,champion,2025-04-23,199.18
1100,champion,2025-04-14,187.53
1100,champion,2025-03-11,195.72
1101,at_risk,2026-07-24,86.16
1101,at_risk,2026-07-16,31.33
1101,at_risk,2026-07-07,58.06
1101,at_risk,2026-05-09,69.2
1101,at_risk,2026-05-05,149.44
1101,at_risk,2026-03-20,119.76
1101,at_risk,2026-03-10,82.83
1101,at_risk,2026-02-15,111.48
1101,at_risk,2026-02-13,23.62
1101,at_risk,2026-01-31,75.23
1101,at_risk,2026-01-24,109.03
1101,at_risk,2025-12-22,100.79
1101,at_risk,2025-12-14,76.12
1101,at_risk,2025-07-30,93.66
1101,at_risk,2025-03-30,106.83
1102,low_value,2025-10-21,61.55
1102,low_value,2025-06-03,79.82
1102,low_value,2025-03-26,31.56
1103,low_value,2026-05-12,45.66
1103,low_value,2026-03-26,28.68
1103,low_value,2026-03-18,75.69
1103,low_value,2025-12-05,23.45
1103,low_value,2025-07-13,80.81
1103,low_value,2025-05-24,71.88
1103,low_value,2025-04-12,74.79
1104,loyal,2026-06-26,128.38
1104,loyal,2026-01-30,104.9
1104,loyal,2026-01-28,73.43
1104,loyal,2026-01-12,136.57
1104,loyal,2026-01-02,125.45
1104,loyal,2025-11-01,102.53
1104,loyal,2025-09-15,131.34
1104,loyal,2025-06-30,112.85
1104,loyal,2025-05-19,149.94
1104,loyal,2025-04-04,114.54
1105,low_value,2026-06-13,13.19
1105,low_value,2026-04-05,38.25
1105,low_value,2026-03-31,41.45
1105,low_value,2026-02-07,60.94
1105,low_value,2026-01-29,50.39
1105,low_value,2025-10-25,23.8
1105,low_value,2025-10-17,49.78
1106,loyal,2026-01-04,115.13
1106,loyal,2025-12-28,68.74
1106,loyal,2025-10-26,80.4
1106,loyal,2025-08-06,111.01
1106,loyal,2025-08-02,117.87
1106,loyal,2025-04-19,61.14
1106,loyal,2025-04-12,78.27
1106,loyal,2025-03-30,99.04
1107,at_risk,2026-04-05,61.8
1107,at_risk,2025-10-12,84.11
1107,at_risk,2025-10-08,179.55
1107,at_risk,2025-09-22,84.04
1107,at_risk,2025-09-05,121.07
1107,at_risk,2025-08-07,108.24
1107,at_risk,2025-05-25,107.46
1107,at_risk,2025-05-13,94.18
1108,low_value,2026-01-27,26.62
1108,low_value,2025-09-30,27.5
1108,low_value,2025-08-26,38.63
1108,low_value,2025-07-11,61.43
1108,low_value,2025-06-30,10.0
1109,loyal,2026-07-15,119.91
1109,loyal,2026-07-08,150.04
1109,loyal,2026-03-22,74.76
1109,loyal,2025-11-06,57.39
1109,loyal,2025-06-27,163.59
1109,loyal,2025-06-23,82.2
1109,loyal,2025-05-20,100.67
1109,loyal,2025-03-18,125.82
1110,loyal,2026-05-27,125.31
1110,loyal,2026-05-08,108.89
1110,loyal,2026-05-07,123.53
1110,loyal,2026-05-04,107.41
1110,loyal,2026-04-15,131.42
1110,loyal,2026-04-06,175.56
1110,loyal,2026-03-28,69.76
1110,loyal,2026-03-24,14.36
1110,loyal,2025-12-28,97.53
1110,loyal,2025-12-20,95.48
1110,loyal,2025-12-01,98.67
1110,loyal,2025-11-27,82.21
1110,loyal,2025-10-12,136.17
1110,loyal,2025-09-18,68.56
1110,loyal,2025-07-28,123.52
1110,loyal,2025-07-21,129.15
1110,loyal,2025-06-15,119.49
1110,loyal,2025-05-23,124.61
1110,loyal,2025-05-20,138.48
1111,at_risk,2026-02-28,85.4
1111,at_risk,2026-02-14,69.48
1111,at_risk,2025-08-09,115.89
1111,at_risk,2025-05-21,90.34
1111,at_risk,2025-04-02,144.93
1111,at_risk,2025-04-01,157.05
1112,new,2026-07-17,53.12
1112,new,2025-10-06,52.41
1113,low_value,2025-08-16,16.7
1114,low_value,2026-02-09,55.89
1114,low_value,2025-12-24,41.75
1114,low_value,2025-09-23,24.48
1114,low_value,2025-07-19,30.73
1114,low_value,2025-05-16,45.13
1114,low_value,2025-05-14,50.52
1114,low_value,2025-04-18,56.31
1114,low_value,2025-04-13,52.76
1115,champion,2026-08-25,149.69
1115,champion,2026-07-30,150.31
1115,champion,2026-07-23,183.64
1115,champion,2026-05-05,199.3
1115,champion,2026-02-23,172.84
1115,champion,2026-01-29,191.7
1115,champion,2026-01-17,203.54
1115,champion,2026-01-08,123.18
1115,champion,2025-12-27,166.36
1115,champion,2025-12-22,159.25
1115,champion,2025-11-01,161.2
1115,champion,2025-10-25,196.28
1115,champion,2025-10-12,159.81
1115,champion,2025-06-21,99.8
1115,champion,2025-06-06,170.54
1115,champion,2025-05-08,137.42
1115,champion,2025-04-07,199.85
1115,champion,2025-03-21,212.23
1115,champion,2025-03-15,93.01
1116,loyal,2026-08-09,163.87
1116,loyal,2026-06-22,104.15
1116,loyal,2026-05-25,77.22
1116,loyal,2026-04-23,135.13
1116,loyal,2026-02-27,106.19
1116,loyal,2026-01-28,124.34
1116,loyal,2025-12-11,119.08
1116,loyal,2025-10-30,112.79
1116,loyal,2025-08-28,140.86
1116,loyal,2025-08-01,141.97
1116,loyal,2025-07-29,94.32
1116,loyal,2025-07-22,82.31
1116,loyal,2025-07-17,35.03
1116,loyal,2025-07-03,99.62
1117,low_value,2026-04-30,42.67
1117,low_value,2025-10-17,78.73
1117,low_value,2025-08-26,59.76
1118,loyal,2026-07-06,120.22
1118,loyal,2026-04-20,103.75
1118,loyal,2026-01-06,55.11
1118,loyal,2025-12-10,110.33
1118,loyal,2025-11-22,125.57
1118,loyal,2025-11-14,111.31
1118,loyal,2025-10-27,53.35
1118,loyal,2025-10-17,101.4
1118,loyal,2025-08-04,129.36
1118,loyal,2025-06-29,79.22
1118,loyal,2025-05-26,114.97
1118,loyal,2025-05-10,122.95
1118,loyal,2025-03-29,143.54
1118,loyal,2025-03-22,161.38
1119,low_value,2026-01-18,43.78
1119,low_value,2025-12-23,30.79
1119,low_value,2025-11-25,78.56
1119,low_value,2025-08-15,52.51
1119,low_value,2025-07-01,29.09
1119,low_value,2025-04-13,10.0
1120,low_value,2025-09-07,12.22
1120,low_value,2025-06-21,17.1
1120,low_value,2025-06-15,85.63
1120,low_value,2025-03-29,63.64
1121,loyal,2026-05-30,165.04
1121,loyal,2026-04-07,95.63
1121,loyal,2025-12-14,76.08
1121,loyal,2025-10-31,121.67
1121,loyal,2025-09-22,158.94
1121,loyal,2025-06-15,97.9
1121,loyal,2025-05-18,135.51
1121,loyal,2025-05-12,84.89
1121,loyal,2025-05-07,110.64
1121,loyal,2025-04-23,75.14
1122,low_value,2026-01-10,50.99
1122,low_value,2025-12-27,49.04
1122,low_value,2025-09-23,41.85
1122,low_value,2025-07-23,74.75
1123,loyal,2026-08-02,122.15
1123,loyal,2026-07-17,103.23
1123,loyal,2026-07-09,92.27
1123,loyal,2026-06-07,84.15
1123,loyal,2026-03-28,106.1
1123,loyal,2026-03-21,137.73
1123,loyal,2026-03-19,116.2
1123,loyal,2026-01-16,102.89
1123,loyal,2025-12-28,119.25
1123,loyal,2025-11-24,150.93
1123,loyal,2025-11-05,124.71
1123,loyal,2025-09-01,117.81
1123,loyal,2025-06-15,129.16
1123,loyal,2025-06-05,105.26
1123,loyal,2025-04-19,115.52
1123,loyal,2025-04-02,95.33
1123,loyal,2025-03-30,63.48
1124,at_risk,2026-03-18,129.29
1124,at_risk,2026-02-17,24.56
1124,at_risk,2026-02-14,104.86
1124,at_risk,2025-12-20,18.08
1124,at_risk,2025-09-17,75.8
1124,at_risk,2025-07-02,133.28
1124,at_risk,2025-05-21,200.34
1124,at_risk,2025-05-16,86.64
1124,at_risk,2025-04-05,51.35
1125,new,2026-07-10,53.25
1125,new,2026-05-29,59.65
1125,new,2025-12-30,45.01
1125,new,2025-05-21,52.32
1126,new,2026-03-04,95.62
1127,low_value,2026-04-30,43.54
1127,low_value,2026-03-13,41.22
1127,low_value,2025-04-25,15.4
1128,low_value,2026-07-12,48.84
1129,low_value,2026-03-27,37.93
1129,low_value,2026-03-20,62.51
1129,low_value,2025-12-21,66.53
1129,low_value,2025-12-04,23.38
1129,low_value,2025-10-05,26.38
1130,low_value,2026-03-17,72.92
1130,low_value,2026-02-09,51.68
1130,low_value,2025-12-29,100.52
1130,low_value,2025-10-29,40.05
1130,low_value,2025-03-26,66.96
1131,new,2026-06-21,73.74
1131,new,2026-06-17,84.14
1131,new,2026-01-17,55.29
1131,new,2026-01-11,63.2
1131,new,2025-12-10,43.05
1131,new,2025-07-25,58.04
1131,new,2025-06-09,67.39
1131,new,2025-05-20,28.49
1131,new,2025-05-05,84.42
1132,loyal,2026-06-27,36.97
1132,loyal,2026-05-10,85.51
1132,loyal,2026-03-08,134.89
1132,loyal,2026-03-06,88.94
1132,loyal,2026-02-24,86.65
1132,loyal,2026-01-26,170.97
1132,loyal,2025-12-16,121.35
1132,loyal,2025-07-20,138.03
1132,loyal,2025-06-13,124.84
1132,loyal,2025-04-14,114.85
1133,low_value,2026-02-22,67.01
1133,low_value,2026-01-13,72.29
1133,low_value,2025-11-22,21.02
1133,low_value,2025-10-29,28.88
1133,low_value,2025-08-01,30.53
1134,low_value,2026-04-29,25.42
1134,low_value,2026-02-09,30.37
1134,low_value,2026-02-08,49.38
1134,low_value,2025-12-27,29.14
1134,low_value,2025-12-05,75.48
1134,low_value,2025-06-27,55.06
1135,at_risk,2026-07-23,84.4
1135,at_risk,2026-07-15,148.48
1135,at_risk,2026-05-20,127.57
1135,at_risk,2026-04-15,77.51
1135,at_risk,2025-11-19,58.39
1135,at_risk,2025-06-14,74.54
1135,at_risk,2025-04-26,129.35
1135,at_risk,2025-04-06,136.25
1135,at_risk,2025-03-13,114.42
1136,new,2026-07-02,59.9
1136,new,2026-06-27,57.72
1136,new,2026-03-24,63.75
1136,new,2026-03-11,57.23
1136,new,2025-12-13,103.68
1136,new,2025-09-27,101.89
1136,new,2025-03-15,32.59
1137,at_risk,2026-04-28,140.97
1137,at_risk,2026-02-06,119.11
1137,at_risk,2026-01-26,64.89
1137,at_risk,2025-12-02,47.67
1137,at_risk,2025-09-22,113.2
1137,at_risk,2025-07-04,147.52
1137,at_risk,2025-05-31,94.13
1137,at_risk,2025-05-09,41.54
1138,champion,2026-08-21,246.57
1138,champion,2026-07-25,215.79
1138,champion,2026-07-09,159.03
1138,champion,2026-06-23,133.26
1138,champion,2026-06-14,191.11
1138,champion,2026-05-19,160.29
