customer_id,last_order,frequency,monetary,total_spent,archetype_true,recency_days,segment,segment_label,clv_12m
711,2026-03-21,5,46.27,231.35000000000002,low_value,163,2,At Risk,21.83
712,2026-04-17,5,35.724000000000004,178.62,low_value,136,2,At Risk,19.58
713,2026-04-28,5,30.82,154.1,low_value,125,2,At Risk,17.96
714,2025-12-08,6,38.175000000000004,229.05,low_value,266,2,At Risk,12.19
715,2026-08-01,10,121.679,1216.79,loyal,30,3,Champions,240.33
716,2026-08-17,5,45.554,227.77,new,14,1,Potential Loyalists,49.17
717,2026-07-19,12,110.12833333333333,1321.54,loyal,43,3,Champions,242.83
718,2025-04-07,1,43.43,43.43,low_value,511,4,Low Value,0.59
719,2026-06-05,1,17.67,17.67,low_value,87,4,Low Value,2.54
720,2026-04-15,6,87.695,526.17,new,138,0,Loyal,57.04
721,2026-03-31,6,110.04666666666667,660.28,at_risk,153,0,Loyal,65.85
722,2026-06-23,16,167.44,2679.04,champion,69,3,Champions,426.07
723,2026-04-22,4,60.225,240.9,low_value,131,2,At Risk,27.15
724,2026-07-15,10,114.21700000000001,1142.17,loyal,47,3,Champions,205.26
725,2026-08-15,24,188.56416666666667,4525.54,champion,16,3,Champions,966.15
726,2026-08-01,12,115.69333333333333,1388.32,loyal,30,3,Champions,274.21
727,2026-08-13,25,190.62400000000002,4765.6,champion,18,3,Champions,1006.16
728,2026-06-14,7,73.55571428571429,514.89,new,78,0,Loyal,77.89
729,2026-07-14,4,55.05,220.2,new,48,1,Potential Loyalists,39.35
730,2026-01-18,6,124.40666666666668,746.44,at_risk,225,0,Loyal,49.9
731,2026-05-23,15,174.47933333333333,2617.19,champion,100,3,Champions,350.38
732,2026-06-28,8,145.10375,1160.83,loyal,64,0,Loyal,189.81
733,2026-01-05,6,85.42333333333333,512.54,at_risk,238,0,Loyal,31.88
734,2026-07-28,30,179.015,5370.45,champion,34,3,Champions,1037.42
735,2025-11-12,3,53.0,159.0,low_value,292,4,Low Value,7.33
736,2026-02-14,9,94.35555555555555,849.2,loyal,198,0,Loyal,65.96
737,2025-11-14,5,86.274,431.37,at_risk,290,0,Loyal,20.1
738,2026-03-08,9,98.24555555555555,884.21,at_risk,176,0,Loyal,77.6
739,2026-06-11,8,96.05875,768.47,at_risk,81,0,Loyal,114.33
740,2026-08-17,17,178.44176470588238,3033.51,champion,14,3,Champions,654.85
741,2026-08-11,19,98.13736842105263,1864.61,loyal,20,3,Champions,389.32
742,2026-06-15,3,32.38666666666666,97.16,low_value,77,2,At Risk,14.78
743,2026-08-16,23,177.74260869565217,4088.08,champion,15,3,Champions,877.62
744,2026-02-17,6,83.53833333333334,501.23,new,195,0,Loyal,39.58
745,2026-06-11,4,89.03999999999999,356.15999999999997,new,81,0,Loyal,52.99
746,2026-04-04,8,106.0975,848.78,at_risk,149,0,Loyal,86.55
747,2026-03-23,4,87.13,348.52,at_risk,161,0,Loyal,33.25
748,2025-09-07,2,62.055,124.11,low_value,358,4,Low Value,3.96
749,2025-08-27,3,64.92,194.76,low_value,369,4,Low Value,5.85
750,2026-05-26,10,101.07000000000001,1010.7,loyal,97,0,Loyal,137.58
751,2026-02-28,4,80.82,323.28,at_risk,184,2,At Risk,27.14
752,2026-08-08,12,116.34250000000002,1396.1100000000001,loyal,23,3,Champions,286.68
753,2026-08-03,7,91.80714285714285,642.65,new,28,1,Potential Loyalists,128.35
754,2025-08-13,3,50.21666666666666,150.64999999999998,low_value,383,4,Low Value,4.19
755,2026-08-03,13,107.44846153846153,1396.83,loyal,28,3,Champions,278.97
756,2026-07-21,12,107.62,1291.44,at_risk,41,3,Champions,239.95
757,2026-01-27,2,21.655,43.31,low_value,216,4,Low Value,3.04
758,2026-08-27,26,178.32692307692307,4636.5,champion,4,3,Champions,1058.07
759,2026-04-22,7,61.82714285714286,432.79,new,131,2,At Risk,48.77
760,2026-01-12,5,42.227999999999994,211.14,low_value,231,2,At Risk,13.65
761,2026-06-17,14,103.88214285714285,1454.35,loyal,75,0,Loyal,223.71
762,2026-08-08,15,180.62666666666667,2709.4,champion,23,3,Champions,556.36
763,2026-07-11,11,111.34,1224.74,loyal,51,3,Champions,215.26
764,2025-05-22,3,40.839999999999996,122.52,low_value,466,4,Low Value,2.15
765,2026-07-25,21,198.5147619047619,4168.81,champion,37,3,Champions,791.99
766,2026-07-24,16,103.405,1654.48,loyal,38,3,Champions,312.57
767,2026-08-10,25,174.5776,4364.44,champion,21,3,Champions,906.23
768,2026-07-24,18,108.89611111111111,1960.13,loyal,38,3,Champions,370.32
769,2026-02-22,8,82.8475,662.78,new,190,0,Loyal,53.82
770,2026-07-28,16,111.798125,1788.77,loyal,34,3,Champions,345.54
771,2026-07-20,7,75.07142857142857,525.5,new,42,1,Potential Loyalists,97.1
772,2026-03-30,5,54.584,272.92,new,154,2,At Risk,27.07
773,2026-02-12,4,55.41,221.64,low_value,200,2,At Risk,17.02
774,2026-08-16,22,183.905,4045.91,champion,15,3,Champions,868.56
775,2025-12-11,5,53.448,267.24,low_value,263,2,At Risk,14.47
776,2026-08-13,13,67.68076923076923,879.85,new,18,1,Potential Loyalists,185.76
777,2026-05-18,14,107.5,1505.0,loyal,105,0,Loyal,195.96
778,2026-05-16,1,68.4,68.4,low_value,107,4,Low Value,8.81
779,2026-04-14,6,41.41166666666667,248.47,low_value,139,2,At Risk,26.78
780,2026-08-16,14,105.22357142857143,1473.13,loyal,15,3,Champions,316.25
781,2025-11-06,4,46.065,184.26,low_value,298,2,At Risk,8.21
782,2026-05-06,7,89.73571428571428,628.15,new,117,0,Loyal,76.52
783,2026-07-21,8,78.6675,629.34,new,41,1,Potential Loyalists,116.93
784,2026-02-15,8,42.99125,343.93,low_value,197,2,At Risk,26.86
785,2025-12-14,5,67.834,339.17,at_risk,260,2,At Risk,18.67
786,2025-10-13,2,51.405,102.81,low_value,322,4,Low Value,4.01
787,2026-05-07,11,90.20181818181818,992.22,at_risk,116,0,Loyal,121.54
788,2025-06-17,2,47.02,94.04,low_value,440,4,Low Value,1.9
789,2025-09-30,2,65.1,130.2,new,335,4,Low Value,4.72
790,2026-07-15,15,109.66866666666667,1645.03,loyal,47,3,Champions,295.63
791,2026-01-27,7,116.78857142857143,817.52,at_risk,216,0,Loyal,57.45
792,2026-07-24,15,105.36533333333334,1580.48,at_risk,38,3,Champions,298.59
793,2026-08-16,19,172.84052631578948,3283.97,champion,15,3,Champions,704.99
794,2026-08-24,24,175.53291666666667,4212.79,champion,7,3,Champions,945.49
795,2026-06-27,12,93.21499999999999,1118.58,at_risk,65,0,Loyal,181.89
796,2026-08-02,17,186.1370588235294,3164.33,champion,29,3,Champions,628.48
797,2026-08-06,12,110.93666666666667,1331.24,loyal,25,3,Champions,270.34
798,2026-03-16,6,49.24,295.44,low_value,168,2,At Risk,27.11
799,2025-10-21,3,32.57,97.71000000000001,low_value,314,4,Low Value,3.98
800,2026-01-04,3,23.05666666666667,69.17,low_value,239,4,Low Value,4.28
801,2026-05-29,5,78.44000000000001,392.20000000000005,at_risk,94,0,Loyal,54.29
802,2026-03-08,4,24.59,98.36,low_value,176,2,At Risk,8.63
803,2026-08-07,3,62.72333333333333,188.17,new,24,1,Potential Loyalists,38.43
804,2026-07-25,14,111.91928571428572,1566.8700000000001,loyal,37,3,Champions,297.67
805,2026-05-01,15,115.71666666666667,1735.75,loyal,122,0,Loyal,205.64
806,2026-08-13,8,49.49125,395.93,low_value,18,1,Potential Loyalists,83.59
807,2026-06-29,16,127.600625,2041.61,loyal,63,3,Champions,335.7
808,2026-06-23,9,62.632222222222225,563.69,new,69,1,Potential Loyalists,89.65
809,2025-10-21,4,42.295,169.18,low_value,314,2,At Risk,6.9
810,2026-03-02,13,189.30153846153846,2460.92,champion,182,0,Loyal,208.91
811,2026-06-29,16,181.513125,2904.21,champion,63,3,Champions,477.53
812,2025-10-01,3,36.86666666666667,110.6,low_value,334,4,Low Value,4.04
813,2026-05-25,7,75.38285714285713,527.68,new,98,0,Loyal,71.43
814,2026-08-16,12,108.94583333333333,1307.35,loyal,15,3,Champions,280.66
815,2025-07-18,3,59.01333333333333,177.04,low_value,409,4,Low Value,4.26
816,2026-03-03,8,38.80625,310.45,low_value,181,2,At Risk,26.5
817,2026-06-17,7,63.66571428571428,445.65999999999997,new,75,1,Potential Loyalists,68.55
818,2026-08-19,6,60.28833333333333,361.72999999999996,new,12,1,Potential Loyalists,78.96
819,2026-07-01,11,128.8190909090909,1417.01,loyal,61,0,Loyal,235.6
820,2026-08-11,18,184.16055555555556,3314.89,champion,20,3,Champions,692.14
821,2026-06-23,4,97.4575,389.83,new,69,1,Potential Loyalists,62.0
822,2026-07-18,21,109.78476190476191,2305.48,loyal,44,3,Champions,421.29
823,2026-03-10,7,51.68142857142857,361.77,low_value,174,2,At Risk,32.11
824,2025-09-24,2,54.225,108.45,low_value,341,4,Low Value,3.81
825,2026-08-16,21,172.81571428571428,3629.13,champion,15,3,Champions,779.09
826,2025-06-25,1,108.39,108.39,new,432,4,Low Value,2.29
827,2026-08-02,18,97.9161111111111,1762.49,loyal,29,3,Champions,350.05
828,2026-06-27,5,48.724000000000004,243.62,low_value,65,2,At Risk,39.62
829,2026-07-27,11,118.33363636363637,1301.67,loyal,35,3,Champions,250.05
830,2026-08-04,7,67.61142857142856,473.28,new,27,1,Potential Loyalists,95.05
831,2025-10-11,5,77.416,387.08,new,324,2,At Risk,14.93
832,2026-07-05,7,88.58857142857143,620.12,at_risk,57,1,Potential Loyalists,105.42
833,2025-08-25,3,52.68000000000001,158.04000000000002,low_value,371,4,Low Value,4.69
834,2026-06-15,8,42.42125,339.37,low_value,77,2,At Risk,51.63
835,2026-06-29,6,77.81333333333333,466.88,new,63,1,Potential Loyalists,76.77
836,2026-03-03,3,36.76333333333333,110.28999999999999,low_value,181,4,Low Value,9.41
837,2025-08-17,2,49.005,98.01,low_value,379,4,Low Value,2.78
838,2026-06-16,10,96.305,963.0500000000001,at_risk,76,0,Loyal,147.32
839,2026-04-24,4,94.1675,376.67,new,129,0,Loyal,42.92
840,2026-08-26,14,197.57285714285715,2766.02,champion,5,3,Champions,627.72
841,2025-11-04,3,45.0,135.0,low_value,300,4,Low Value,5.95
842,2026-07-27,3,51.67666666666667,155.03,new,35,1,Potential Loyalists,29.78
843,2026-07-27,5,92.15,460.75,at_risk,35,1,Potential Loyalists,88.51
844,2026-08-11,11,121.13000000000001,1332.43,loyal,20,3,Champions,278.21
845,2026-01-29,3,51.01333333333333,153.04,low_value,214,2,At Risk,10.88
846,2026-04-09,7,96.39142857142858,674.74,at_risk,144,0,Loyal,70.74
847,2025-09-17,3,75.64999999999999,226.95,low_value,348,4,Low Value,7.66
848,2026-07-15,7,115.98,811.86,loyal,47,0,Loyal,145.9
849,2026-04-20,8,53.73625,429.89,low_value,133,2,At Risk,47.91
850,2026-08-02,7,106.25142857142858,743.76,loyal,29,1,Potential Loyalists,147.72
851,2026-08-04,14,116.905,1636.67,loyal,27,3,Champions,328.7
852,2025-09-29,2,45.754999999999995,91.50999999999999,low_value,336,4,Low Value,3.3
853,2026-01-30,3,34.70666666666667,104.12,low_value,213,4,Low Value,7.44
854,2026-06-08,15,114.86933333333333,1723.04,loyal,84,0,Loyal,252.12
855,2026-04-12,4,75.88499999999999,303.53999999999996,new,141,2,At Risk,32.36
856,2026-04-15,3,37.483333333333334,112.45,low_value,138,2,At Risk,12.19
857,2026-04-22,4,53.0775,212.31,low_value,131,2,At Risk,23.93
858,2025-10-19,3,131.16666666666666,393.5,at_risk,316,0,Loyal,15.87
859,2026-05-21,8,55.3275,442.62,new,102,2,At Risk,58.6
860,2025-12-11,2,49.495000000000005,98.99000000000001,low_value,263,4,Low Value,5.36
861,2026-06-06,3,30.153333333333336,90.46000000000001,low_value,86,2,At Risk,13.09
862,2026-01-05,4,58.019999999999996,232.07999999999998,low_value,238,2,At Risk,14.43
863,2026-08-23,3,69.72,209.16,new,8,1,Potential Loyalists,46.68
864,2026-06-03,6,110.83,664.98,loyal,89,0,Loyal,94.63
865,2026-05-06,3,39.75333333333333,119.25999999999999,low_value,117,2,At Risk,14.53
866,2026-04-13,3,35.75333333333333,107.25999999999999,low_value,140,2,At Risk,11.5
867,2026-01-21,4,63.0025,252.01,low_value,222,2,At Risk,17.13
868,2026-07-08,20,115.2085,2304.17,loyal,54,3,Champions,398.29
869,2026-05-30,10,111.126,1111.26,loyal,93,0,Loyal,154.67
870,2026-02-11,7,59.5,416.5,low_value,201,2,At Risk,31.81
871,2026-08-18,21,182.3204761904762,3828.73,champion,13,3,Champions,831.12
872,2025-09-20,3,45.473333333333336,136.42000000000002,low_value,345,4,Low Value,4.68
873,2026-06-05,11,93.54272727272728,1028.97,at_risk,87,0,Loyal,148.07
874,2026-05-06,4,37.355000000000004,149.42000000000002,low_value,117,2,At Risk,18.2
875,2026-01-27,4,49.67,198.68,low_value,216,2,At Risk,13.96
876,2026-06-17,9,114.44666666666666,1030.02,at_risk,75,0,Loyal,158.44
877,2026-07-26,9,108.29444444444444,974.65,at_risk,36,3,Champions,186.19
878,2026-08-06,6,71.545,429.27,new,25,1,Potential Loyalists,87.17
879,2025-11-13,4,86.0775,344.31,new,291,2,At Risk,15.95
880,2026-03-27,6,79.90666666666667,479.44,at_risk,157,0,Loyal,46.76
881,2026-05-31,7,69.57714285714286,487.04,new,92,0,Loyal,68.17
882,2026-03-19,8,42.075,336.6,low_value,165,2,At Risk,31.4
883,2026-06-25,5,82.834,414.17,new,67,1,Potential Loyalists,66.6
884,2026-07-20,14,119.25,1669.5,loyal,42,3,Champions,308.48
885,2026-04-08,9,95.83,862.47,at_risk,145,0,Loyal,89.92
886,2026-03-13,4,112.5175,450.07,at_risk,171,0,Loyal,40.61
887,2026-06-07,10,118.197,1181.97,loyal,85,0,Loyal,171.99
888,2026-08-15,8,130.29125,1042.33,loyal,16,3,Champions,222.52
889,2026-01-16,4,54.08,216.32,low_value,227,2,At Risk,14.3
890,2026-07-16,6,89.90833333333335,539.45,at_risk,46,1,Potential Loyalists,97.49
891,2025-07-11,4,32.865,131.46,low_value,416,4,Low Value,3.04
892,2026-04-06,11,109.76363636363637,1207.4,loyal,147,0,Loyal,124.5
893,2026-08-01,7,122.86999999999999,860.0899999999999,loyal,30,1,Potential Loyalists,169.88
894,2026-06-17,6,39.85666666666666,239.14,low_value,75,2,At Risk,36.79
895,2026-06-16,4,61.5225,246.09,low_value,76,2,At Risk,37.64
896,2026-07-03,12,117.75416666666666,1413.05,loyal,59,3,Champions,237.56
897,2026-07-23,11,103.87090909090908,1142.58,loyal,39,3,Champions,214.67
898,2026-07-18,11,112.29454545454546,1235.24,loyal,44,3,Champions,225.72
899,2026-08-09,4,72.5675,290.27,new,22,1,Potential Loyalists,59.94
900,2026-04-16,7,59.61,417.27,new,137,2,At Risk,45.48
901,2026-08-07,14,102.02714285714286,1428.38,loyal,24,3,Champions,291.69
902,2026-05-02,19,178.8657894736842,3398.45,champion,121,3,Champions,404.87
903,2026-06-25,5,73.69800000000001,368.49,new,67,1,Potential Loyalists,59.26
904,2025-08-29,2,54.80500000000001,109.61000000000001,low_value,367,4,Low Value,3.33
905,2025-12-18,3,53.38666666666666,160.16,low_value,256,4,Low Value,9.01
906,2026-02-26,4,57.2625,229.05,new,186,2,At Risk,19.02
907,2026-07-13,13,117.6046153846154,1528.8600000000001,loyal,49,3,Champions,271.72
908,2026-08-10,15,118.40333333333334,1776.05,loyal,21,3,Champions,368.78
909,2026-07-03,14,115.64,1618.96,loyal,59,3,Champions,272.18
910,2025-12-30,3,93.39,280.17,low_value,244,2,At Risk,16.85
911,2026-05-03,3,47.903333333333336,143.71,low_value,120,2,At Risk,17.22
912,2026-01-08,2,52.38,104.76,low_value,235,4,Low Value,6.62
913,2026-05-30,8,38.64,309.12,low_value,93,2,At Risk,43.02
914,2026-05-15,2,29.525,59.05,low_value,108,4,Low Value,7.56
915,2026-01-31,6,43.47333333333333,260.84,low_value,212,2,At Risk,18.74
916,2026-08-13,21,180.58095238095237,3792.2,champion,18,3,Champions,800.64
917,2026-06-16,14,116.125,1625.75,loyal,76,0,Loyal,248.69
918,2026-06-24,6,120.41333333333334,722.48,at_risk,68,0,Loyal,115.54
919,2026-07-31,8,82.9825,663.86,new,31,1,Potential Loyalists,130.39
920,2026-08-16,13,123.30076923076923,1602.91,loyal,15,3,Champions,344.11
921,2025-11-21,1,27.45,27.45,low_value,283,4,Low Value,1.33
922,2026-08-12,3,73.26333333333334,219.79,new,19,1,Potential Loyalists,46.15
923,2025-11-12,4,55.01,220.04,new,292,2,At Risk,10.14
924,2026-08-20,11,94.02454545454545,1034.27,loyal,11,3,Champions,227.02
925,2026-06-26,16,104.408125,1670.53,loyal,66,3,Champions,270.14
926,2026-07-06,10,114.104,1141.04,loyal,56,0,Loyal,195.06
927,2025-11-21,1,52.17,52.17,low_value,283,4,Low Value,2.53
928,2026-04-15,4,71.64750000000001,286.59000000000003,new,138,2,At Risk,31.07
929,2026-03-09,6,55.635,333.81,low_value,175,2,At Risk,29.46
930,2026-05-25,12,105.4875,1265.85,loyal,98,0,Loyal,171.36
931,2026-01-13,5,77.172,385.86,at_risk,230,2,At Risk,25.09
932,2026-06-22,4,79.705,318.82,at_risk,70,1,Potential Loyalists,50.42
933,2025-07-05,1,58.1,58.1,low_value,422,4,Low Value,1.3
934,2026-02-13,5,34.513999999999996,172.57,low_value,199,2,At Risk,13.33
935,2026-07-27,8,116.1975,929.58,loyal,35,1,Potential Loyalists,178.57
936,2026-01-27,3,51.916666666666664,155.75,low_value,216,2,At Risk,10.95
937,2026-08-07,16,107.8075,1724.92,loyal,24,3,Champions,352.24
938,2026-08-02,4,41.05,164.2,low_value,29,1,Potential Loyalists,32.61
939,2026-08-04,10,109.86800000000001,1098.68,loyal,27,3,Champions,220.65
940,2026-05-21,8,111.31875,890.55,loyal,102,0,Loyal,117.91
941,2026-04-12,1,87.43,87.43,low_value,141,4,Low Value,9.32
942,2026-05-21,11,106.31363636363636,1169.45,loyal,102,0,Loyal,154.83
943,2026-04-03,6,62.50333333333333,375.02,at_risk,150,2,At Risk,38.03
944,2026-03-27,4,90.4675,361.87,at_risk,157,0,Loyal,35.3
945,2026-08-07,11,102.40181818181819,1126.42,loyal,24,3,Champions,230.02
946,2026-07-22,5,44.608,223.04,low_value,40,1,Potential Loyalists,41.67
947,2026-04-03,6,37.47,224.82,low_value,150,2,At Risk,22.8
948,2026-06-03,3,70.83666666666666,212.51,low_value,89,2,At Risk,30.24
949,2026-05-18,9,90.98222222222222,818.84,at_risk,105,0,Loyal,106.62
950,2026-04-12,7,68.22,477.53999999999996,new,141,0,Loyal,50.91
951,2026-07-05,14,101.01928571428572,1414.27,loyal,57,3,Champions,240.43
952,2026-07-23,13,110.60692307692308,1437.89,loyal,39,3,Champions,270.15
953,2026-05-09,6,121.73666666666668,730.4200000000001,loyal,114,0,Loyal,90.47
954,2026-04-07,3,38.18666666666667,114.56,low_value,146,2,At Risk,11.88
955,2026-07-22,1,26.5,26.5,low_value,40,4,Low Value,4.95
956,2026-03-01,2,36.61,73.22,low_value,183,4,Low Value,6.18
957,2026-07-06,5,66.924,334.62,new,56,1,Potential Loyalists,57.2
958,2026-06-26,1,71.78,71.78,new,66,4,Low Value,11.61
959,2025-12-29,7,68.33714285714287,478.36,new,245,2,At Risk,28.62
960,2025-09-21,6,63.27166666666667,379.63,new,344,2,At Risk,13.1
961,2026-04-15,10,93.997,939.97,at_risk,138,0,Loyal,101.89
962,2026-06-05,12,129.04583333333332,1548.55,loyal,87,0,Loyal,222.84
963,2026-04-27,12,105.36,1264.32,loyal,126,0,Loyal,146.5
964,2026-04-22,2,66.255,132.51,low_value,131,4,Low Value,14.93
965,2026-08-21,6,77.045,462.27,new,10,1,Potential Loyalists,102.03
966,2026-04-23,5,46.94,234.7,low_value,130,2,At Risk,26.6
967,2026-07-22,6,118.79166666666667,712.75,loyal,40,1,Potential Loyalists,133.17
968,2026-08-06,7,63.76857142857143,446.38,new,25,1,Potential Loyalists,90.65
969,2026-06-25,10,104.083,1040.83,loyal,67,0,Loyal,167.38
970,2026-07-31,11,110.05363636363636,1210.59,loyal,31,3,Champions,237.78
971,2026-08-02,20,177.3125,3546.25,champion,29,3,Champions,704.33
972,2026-08-10,11,106.16272727272727,1167.79,loyal,21,3,Champions,242.48
973,2026-03-08,4,47.1575,188.63,low_value,176,2,At Risk,16.56
974,2026-05-08,9,102.26444444444445,920.38,at_risk,115,0,Loyal,113.36
975,2026-07-23,8,64.9975,519.98,new,39,1,Potential Loyalists,97.69
976,2026-08-09,6,60.81166666666667,364.87,new,22,1,Potential Loyalists,75.34
977,2026-08-10,7,86.81428571428572,607.7,at_risk,21,1,Potential Loyalists,126.18
978,2026-07-28,7,76.61714285714285,536.3199999999999,new,34,1,Potential Loyalists,103.6
979,2026-06-16,12,110.17666666666668,1322.1200000000001,loyal,76,0,Loyal,202.25
980,2026-05-17,5,40.806,204.03,low_value,106,2,At Risk,26.42
981,2025-07-19,1,68.63,68.63,low_value,408,4,Low Value,1.66
982,2026-03-10,4,51.055,204.22,low_value,174,2,At Risk,18.12
983,2026-07-24,3,52.24333333333334,156.73000000000002,new,38,1,Potential Loyalists,29.61
984,2026-08-19,7,119.44142857142856,836.0899999999999,loyal,12,3,Champions,182.51
985,2026-02-24,2,47.795,95.59,low_value,188,4,Low Value,7.85
986,2026-05-20,5,90.13,450.65,at_risk,103,0,Loyal,59.33
987,2026-07-23,18,186.91055555555556,3364.39,champion,39,3,Champions,632.1
988,2026-07-12,13,92.63076923076923,1204.2,at_risk,50,3,Champions,212.83
989,2025-11-11,3,41.23666666666667,123.71000000000001,low_value,293,4,Low Value,5.67
990,2026-06-02,7,68.34142857142857,478.39,new,90,0,Loyal,67.7
991,2026-04-10,7,40.797142857142866,285.58000000000004,low_value,143,2,At Risk,30.11
992,2026-02-08,1,71.65,71.65,low_value,204,4,Low Value,5.38
993,2026-04-28,7,111.00571428571428,777.04,loyal,125,0,Loyal,90.54
994,2026-02-11,1,73.52,73.52,low_value,201,4,Low Value,5.62
995,2026-04-17,9,111.22999999999999,1001.0699999999999,at_risk,136,0,Loyal,109.73
996,2026-07-30,7,75.82714285714285,530.79,new,32,1,Potential Loyalists,103.68
997,2026-07-21,19,189.15526315789472,3593.95,champion,41,3,Champions,667.77
998,2025-07-01,3,31.47666666666667,94.43,low_value,426,4,Low Value,2.07
999,2026-07-06,10,116.221,1162.21,loyal,56,0,Loyal,198.68
1000,2026-08-04,21,195.67285714285714,4109.13,champion,27,3,Champions,825.24
1001,2026-07-30,7,77.74428571428572,544.21,new,32,1,Potential Loyalists,106.3
1002,2026-05-17,12,116.61500000000001,1399.38,loyal,106,0,Loyal,181.2
1003,2026-08-27,11,115.9209090909091,1275.13,loyal,4,3,Champions,290.99
1004,2026-08-09,6,70.95166666666667,425.71,new,22,1,Potential Loyalists,87.9
1005,2026-06-22,10,93.507,935.07,at_risk,70,0,Loyal,147.89
1006,2026-02-11,4,37.3,149.2,low_value,201,2,At Risk,11.4
1007,2026-06-09,8,87.74625,701.97,at_risk,83,0,Loyal,103.29
1008,2025-09-05,3,32.1,96.30000000000001,low_value,360,4,Low Value,3.04
1009,2026-06-20,7,60.63714285714286,424.46000000000004,new,72,1,Potential Loyalists,66.39
1010,2026-07-30,3,42.303333333333335,126.91,low_value,32,1,Potential Loyalists,24.79
1011,2026-04-29,5,75.852,379.26,new,124,0,Loyal,44.44
1012,2026-07-28,4,76.9625,307.85,new,34,1,Potential Loyalists,59.47
1013,2026-02-24,3,34.806666666666665,104.42,low_value,188,4,Low Value,8.57
1014,2026-03-14,8,90.115,720.92,at_risk,170,0,Loyal,65.42
1015,2026-08-07,18,128.8422222222222,2319.16,loyal,24,3,Champions,473.59
1016,2026-03-30,3,56.56333333333333,169.69,low_value,154,2,At Risk,16.83
1017,2025-11-10,3,37.473333333333336,112.42,low_value,294,4,Low Value,5.12
1018,2026-08-13,20,187.3905,3747.81,champion,18,3,Champions,791.27
1019,2026-04-16,9,95.72555555555556,861.53,at_risk,137,0,Loyal,93.91
1020,2025-08-09,2,51.695,103.39,low_value,387,4,Low Value,2.81
1021,2026-03-08,4,38.925,155.7,low_value,176,2,At Risk,13.67
1022,2025-06-17,2,51.364999999999995,102.72999999999999,low_value,440,4,Low Value,2.08
1023,2026-07-11,8,86.4125,691.3,new,51,1,Potential Loyalists,121.5
1024,2026-01-20,5,54.446000000000005,272.23,low_value,223,2,At Risk,18.4
1025,2026-03-15,3,70.07,210.20999999999998,at_risk,169,2,At Risk,19.18
1026,2026-07-08,3,70.05666666666667,210.17000000000002,low_value,54,1,Potential Loyalists,36.33
1027,2026-04-26,6,90.79333333333334,544.76,at_risk,127,0,Loyal,62.77
1028,2026-03-02,3,26.463333333333335,79.39,low_value,182,4,Low Value,6.74
1029,2026-05-02,11,98.92363636363638,1088.16,at_risk,121,0,Loyal,129.64
1030,2026-07-07,8,70.73625,565.89,new,55,1,Potential Loyalists,97.28
1031,2025-10-15,1,53.12,53.12,low_value,320,4,Low Value,2.09
1032,2026-07-20,5,85.724,428.62,new,42,1,Potential Loyalists,79.2
1033,2026-01-12,3,46.56,139.68,low_value,231,4,Low Value,9.03
1034,2026-05-11,5,83.25,416.25,at_risk,112,0,Loyal,52.13
1035,2026-06-05,4,86.94,347.76,new,87,0,Loyal,50.04
1036,2026-04-23,10,101.558,1015.58,at_risk,130,0,Loyal,115.09
1037,2026-05-03,6,79.89833333333333,479.39,at_risk,120,0,Loyal,57.43
1038,2026-05-25,7,117.02285714285713,819.16,at_risk,98,0,Loyal,110.89
1039,2026-05-28,11,107.08636363636364,1177.95,loyal,95,0,Loyal,162.14
1040,2026-08-12,8,123.625,989.0,loyal,19,3,Champions,207.65
1041,2025-10-13,2,60.55500000000001,121.11000000000001,low_value,322,4,Low Value,4.72
1042,2025-12-03,1,67.54,67.54,low_value,271,4,Low Value,3.5
1043,2025-10-16,3,52.586666666666666,157.76,low_value,319,4,Low Value,6.26
1044,2026-07-09,20,171.6615,3433.23,champion,53,3,Champions,596.77
1045,2026-04-09,4,115.1075,460.43,at_risk,144,0,Loyal,48.27
1046,2026-07-11,8,123.46375,987.71,loyal,51,0,Loyal,173.6
1047,2025-04-26,2,51.455,102.91,low_value,492,4,Low Value,1.56
1048,2025-06-29,2,29.745,59.49,low_value,428,4,Low Value,1.29
1049,2026-08-07,9,115.82666666666667,1042.44,loyal,24,3,Champions,212.87
1050,2026-03-24,5,40.184000000000005,200.92000000000002,low_value,160,2,At Risk,19.27
1051,2026-08-15,12,111.00166666666667,1332.02,loyal,16,3,Champions,284.37
1052,2026-08-08,21,112.9095238095238,2371.1,loyal,23,3,Champions,486.89
1053,2026-06-25,13,107.91076923076922,1402.84,loyal,67,0,Loyal,225.6
1054,2026-05-23,14,118.93642857142858,1665.1100000000001,loyal,100,0,Loyal,222.92
1055,2026-03-15,2,61.114999999999995,122.22999999999999,low_value,169,4,Low Value,11.15
1056,2026-04-01,3,56.473333333333336,169.42000000000002,low_value,152,2,At Risk,16.99
1057,2026-06-18,7,102.8442857142857,719.91,loyal,74,0,Loyal,111.36
1058,2026-07-10,9,57.97666666666666,521.79,new,52,1,Potential Loyalists,91.2
1059,2026-01-24,4,30.6475,122.59,low_value,219,2,At Risk,8.47
1060,2026-02-06,4,45.447500000000005,181.79000000000002,low_value,206,2,At Risk,13.51
1061,2026-06-16,5,54.3,271.5,new,76,2,At Risk,41.53
1062,2026-07-10,14,113.56857142857143,1589.96,loyal,52,3,Champions,277.91
1063,2026-07-24,5,76.954,384.77,new,38,1,Potential Loyalists,72.69
1064,2026-02-07,8,97.105,776.84,at_risk,205,0,Loyal,58.04
